,city,customer_name,On Time,In Full,On Time In Full
48526,Ahmedabad,Lotus Mart,0,0,0
48527,Ahmedabad,Acclaimed Stores,0,1,0
48528,Surat,Viveks Stores,1,0,0
48529,Surat,Rel Fresh,0,1,0
48530,Vadodara,Rel Fresh,1,0,0
48531,Ahmedabad,Coolblue,0,1,0
48532,Ahmedabad,Logic Stores,1,0,0
48533,Vadodara,Elite Mart,1,1,1
48534,Surat,Logic Stores,1,0,0
48535,Ahmedabad,Sorefoz Mart,1,0,0
48536,Vadodara,Vijay Stores,1,1,1
48537,Vadodara,Vijay Stores,1,0,0
48538,Ahmedabad,Lotus Mart,0,0,0
48539,Surat,Info Stores,1,0,0
48540,Surat,Info Stores,1,0,0
48541,Vadodara,Propel Mart,1,0,0
48542,Vadodara,Lotus Mart,0,1,0
48543,Ahmedabad,Propel Mart,1,0,0
48544,Vadodara,Info Stores,1,0,0
48545,Ahmedabad,Elite Mart,1,1,1
48546,Ahmedabad,Elite Mart,1,1,1
48547,Ahmedabad,Expert Mart,1,1,1
48548,Ahmedabad,Vijay Stores,1,1,1
48549,Vadodara,Viveks Stores,1,0,0
48550,Surat,Acclaimed Stores,1,0,0
48551,Surat,Expression Stores,1,1,1
48552,Surat,Propel Mart,1,1,1
48553,Surat,Rel Fresh,1,1,1
48554,Surat,Atlas Stores,1,1,1
48555,Surat,Acclaimed Stores,0,0,0
48556,Surat,Acclaimed Stores,0,0,0
48557,Surat,Logic Stores,1,0,0
48558,Ahmedabad,Atlas Stores,1,1,1
48559,Ahmedabad,Coolblue,1,0,0
48560,Vadodara,Acclaimed Stores,0,1,0
48561,Ahmedabad,Acclaimed Stores,0,1,0
48562,Vadodara,Viveks Stores,1,1,1
48563,Vadodara,Expression Stores,0,1,0
48564,Surat,Info Stores,1,0,0
48565,Ahmedabad,Chiptec Stores,1,1,1
48566,Vadodara,Vijay Stores,1,0,0
48567,Ahmedabad,Rel Fresh,1,1,1
48568,Ahmedabad,Expert Mart,1,0,0
48569,Vadodara,Expert Mart,1,1,1
48570,Vadodara,Expert Mart,1,1,1
48571,Ahmedabad,Elite Mart,1,1,1
48572,Ahmedabad,Atlas Stores,1,1,1
48573,Ahmedabad,Atlas Stores,1,1,1
48574,Surat,Chiptec Stores,0,1,0
48575,Vadodara,Expression Stores,1,1,1
48576,Vadodara,Expression Stores,1,1,1
48577,Ahmedabad,Lotus Mart,1,0,0
48578,Surat,Info Stores,1,0,0
48579,Vadodara,Info Stores,1,0,0
48580,Surat,Acclaimed Stores,0,0,0
48581,Surat,Acclaimed Stores,1,1,1
48582,Surat,Logic Stores,1,1,1
48583,Ahmedabad,Expert Mart,1,1,1
48584,Ahmedabad,Expert Mart,1,1,1
48585,Ahmedabad,Rel Fresh,1,1,1
48586,Ahmedabad,Rel Fresh,1,0,0
48587,Ahmedabad,Chiptec Stores,1,1,1
48588,Ahmedabad,Chiptec Stores,1,1,1
48589,Vadodara,Info Stores,1,1,1
48590,Ahmedabad,Chiptec Stores,1,1,1
48591,Vadodara,Acclaimed Stores,0,1,0
48592,Ahmedabad,Vijay Stores,0,1,0
48593,Surat,Info Stores,1,0,0
48594,Surat,Logic Stores,1,0,0
48595,Vadodara,Expert Mart,0,1,0
48596,Surat,Viveks Stores,1,1,1
48597,Surat,Viveks Stores,1,1,1
48598,Surat,Viveks Stores,1,1,1
48599,Ahmedabad,Atlas Stores,0,0,0
48600,Surat,Vijay Stores,0,0,0
48601,Surat,Vijay Stores,1,1,1
48602,Ahmedabad,Propel Mart,1,1,1
48603,Ahmedabad,Propel Mart,1,0,0
48604,Vadodara,Elite Mart,1,0,0
48605,Ahmedabad,Acclaimed Stores,0,0,0
48606,Ahmedabad,Acclaimed Stores,1,1,1
48607,Surat,Propel Mart,1,1,1
48608,Vadodara,Rel Fresh,0,1,0
48609,Surat,Atlas Stores,1,1,1
48610,Vadodara,Sorefoz Mart,1,1,1
48611,Vadodara,Acclaimed Stores,0,0,0
48612,Vadodara,Propel Mart,0,1,0
48613,Surat,Expression Stores,1,1,1
48614,Ahmedabad,Rel Fresh,1,0,0
48615,Ahmedabad,Rel Fresh,1,1,1
48616,Surat,Logic Stores,1,1,1
48617,Surat,Logic Stores,1,0,0
48618,Vadodara,Expression Stores,1,0,0
48619,Vadodara,Expression Stores,1,1,1
48620,Ahmedabad,Coolblue,0,1,0
48621,Ahmedabad,Atlas Stores,1,1,1
48622,Ahmedabad,Atlas Stores,1,0,0
48623,Ahmedabad,Chiptec Stores,1,1,1
48624,Surat,Info Stores,1,1,1
48625,Ahmedabad,Sorefoz Mart,0,0,0
48626,Ahmedabad,Sorefoz Mart,1,0,0
48627,Ahmedabad,Sorefoz Mart,1,1,1
48628,Surat,Acclaimed Stores,0,0,0
48629,Vadodara,Info Stores,1,1,1
48630,Ahmedabad,Expert Mart,1,1,1
48631,Surat,Viveks Stores,1,1,1
48632,Vadodara,Propel Mart,1,1,1
48633,Surat,Atlas Stores,1,1,1
48634,Surat,Rel Fresh,1,1,1
48635,Ahmedabad,Acclaimed Stores,0,0,0
48636,Vadodara,Sorefoz Mart,1,0,0
48637,Vadodara,Rel Fresh,1,1,1
48638,Vadodara,Acclaimed Stores,0,1,0
48639,Vadodara,Viveks Stores,1,1,1
48640,Ahmedabad,Propel Mart,1,1,1
48641,Vadodara,Lotus Mart,1,1,1
48642,Surat,Expression Stores,1,1,1
48643,Vadodara,Sorefoz Mart,1,1,1
48644,Ahmedabad,Vijay Stores,0,0,0
48645,Ahmedabad,Vijay Stores,1,1,1
48646,Surat,Chiptec Stores,1,1,1
48647,Surat,Chiptec Stores,1,1,1
48648,Surat,Vijay Stores,1,1,1
48649,Surat,Vijay Stores,1,0,0
48650,Vadodara,Vijay Stores,1,0,0
48651,Ahmedabad,Chiptec Stores,1,1,1
48652,Surat,Viveks Stores,1,1,1
48653,Surat,Viveks Stores,1,1,1
48654,Surat,Rel Fresh,1,0,0
48655,Vadodara,Viveks Stores,1,1,1
48656,Ahmedabad,Expert Mart,1,1,1
48657,Ahmedabad,Sorefoz Mart,1,0,0
48658,Surat,Expression Stores,1,1,1
48659,Surat,Atlas Stores,1,0,0
48660,Ahmedabad,Elite Mart,1,1,1
48661,Ahmedabad,Elite Mart,1,1,1
48662,Surat,Propel Mart,1,1,1
48663,Vadodara,Info Stores,1,0,0
48664,Vadodara,Info Stores,0,1,0
48665,Surat,Propel Mart,1,1,1
48666,Ahmedabad,Atlas Stores,0,1,0
48667,Ahmedabad,Atlas Stores,1,0,0
48668,Ahmedabad,Atlas Stores,1,1,1
48669,Ahmedabad,Acclaimed Stores,1,1,1
48670,Vadodara,Expert Mart,1,1,1
48671,Vadodara,Acclaimed Stores,0,1,0
48672,Vadodara,Lotus Mart,0,1,0
48673,Vadodara,Viveks Stores,1,0,0
48674,Surat,Viveks Stores,1,1,1
48675,Surat,Expression Stores,1,1,1
48676,Ahmedabad,Lotus Mart,0,0,0
48677,Vadodara,Elite Mart,1,0,0
48678,Surat,Lotus Mart,0,0,0
48679,Ahmedabad,Sorefoz Mart,1,1,1
48680,Surat,Atlas Stores,0,1,0
48681,Surat,Vijay Stores,1,1,1
48682,Ahmedabad,Vijay Stores,0,1,0
48683,Ahmedabad,Expert Mart,1,1,1
48684,Vadodara,Rel Fresh,1,1,1
48685,Vadodara,Coolblue,0,1,0
48686,Vadodara,Coolblue,1,0,0
48687,Vadodara,Coolblue,0,0,0
48688,Vadodara,Expert Mart,1,1,1
48689,Surat,Chiptec Stores,1,1,1
48690,Surat,Chiptec Stores,1,1,1
48691,Surat,Rel Fresh,1,1,1
48692,Surat,Rel Fresh,1,0,0
48693,Vadodara,Rel Fresh,1,1,1
48694,Ahmedabad,Coolblue,0,1,0
48695,Vadodara,Info Stores,0,1,0
48696,Surat,Logic Stores,1,1,1
48697,Surat,Vijay Stores,1,1,1
48698,Surat,Vijay Stores,1,1,1
48699,Vadodara,Sorefoz Mart,1,1,1
48700,Ahmedabad,Logic Stores,1,1,1
48701,Ahmedabad,Logic Stores,1,0,0
48702,Vadodara,Expression Stores,1,1,1
48703,Ahmedabad,Atlas Stores,1,1,1
48704,Ahmedabad,Chiptec Stores,1,1,1
48705,Ahmedabad,Chiptec Stores,1,0,0
48706,Ahmedabad,Propel Mart,1,0,0
48707,Ahmedabad,Chiptec Stores,1,1,1
48708,Surat,Chiptec Stores,1,0,0
48709,Surat,Chiptec Stores,1,1,1
48710,Surat,Viveks Stores,1,0,0
48711,Surat,Rel Fresh,1,0,0
48712,Vadodara,Info Stores,1,0,0
48713,Ahmedabad,Elite Mart,1,1,1
48714,Vadodara,Sorefoz Mart,1,0,0
48715,Vadodara,Coolblue,0,0,0
48716,Ahmedabad,Vijay Stores,1,1,1
48717,Surat,Vijay Stores,1,1,1
48718,Ahmedabad,Acclaimed Stores,0,1,0
48719,Ahmedabad,Coolblue,0,1,0
48720,Ahmedabad,Sorefoz Mart,1,0,0
48721,Surat,Propel Mart,1,1,1
48722,Surat,Atlas Stores,1,1,1
48723,Vadodara,Expert Mart,0,1,0
48724,Vadodara,Expert Mart,0,1,0
48725,Vadodara,Viveks Stores,1,0,0
48726,Surat,Atlas Stores,1,1,1
48727,Ahmedabad,Acclaimed Stores,0,1,0
48728,Ahmedabad,Chiptec Stores,0,1,0
48729,Vadodara,Vijay Stores,1,1,1
48730,Vadodara,Vijay Stores,1,0,0
48731,Surat,Viveks Stores,0,1,0
48732,Ahmedabad,Logic Stores,1,0,0
48733,Surat,Acclaimed Stores,1,0,0
48734,Surat,Vijay Stores,1,0,0
48735,Ahmedabad,Propel Mart,1,1,1
48736,Vadodara,Coolblue,0,1,0
48737,Ahmedabad,Sorefoz Mart,1,0,0
48738,Ahmedabad,Lotus Mart,0,1,0
48739,Vadodara,Info Stores,1,1,1
48740,Surat,Info Stores,1,0,0
48741,Surat,Acclaimed Stores,1,0,0
48742,Ahmedabad,Acclaimed Stores,0,1,0
48743,Ahmedabad,Acclaimed Stores,1,1,1
48744,Vadodara,Expression Stores,1,0,0
48745,Vadodara,Rel Fresh,0,1,0
48746,Ahmedabad,Expert Mart,1,1,1
48747,Ahmedabad,Propel Mart,1,1,1
48748,Vadodara,Viveks Stores,1,1,1
48749,Vadodara,Coolblue,0,0,0
48750,Surat,Propel Mart,1,1,1
48751,Surat,Propel Mart,1,1,1
48752,Surat,Expression Stores,1,1,1
48753,Ahmedabad,Elite Mart,1,0,0
48754,Ahmedabad,Elite Mart,1,1,1
48755,Ahmedabad,Rel Fresh,1,1,1
48756,Surat,Lotus Mart,1,1,1
48757,Ahmedabad,Chiptec Stores,0,0,0
48758,Vadodara,Lotus Mart,1,0,0
48759,Vadodara,Lotus Mart,0,0,0
48760,Ahmedabad,Atlas Stores,1,1,1
48761,Vadodara,Sorefoz Mart,1,1,1
48762,Surat,Acclaimed Stores,0,0,0
48763,Vadodara,Propel Mart,1,1,1
48764,Vadodara,Expert Mart,0,0,0
48765,Surat,Chiptec Stores,1,0,0
48766,Vadodara,Lotus Mart,0,1,0
48767,Surat,Atlas Stores,1,1,1
48768,Surat,Atlas Stores,1,1,1
48769,Surat,Logic Stores,1,1,1
48770,Surat,Expression Stores,1,0,0
48771,Ahmedabad,Expert Mart,1,1,1
48772,Vadodara,Rel Fresh,1,1,1
48773,Surat,Atlas Stores,1,1,1
48774,Surat,Propel Mart,0,1,0
48775,Surat,Propel Mart,1,1,1
48776,Surat,Chiptec Stores,1,1,1
48777,Vadodara,Expression Stores,1,0,0
48778,Vadodara,Info Stores,1,1,1
48779,Surat,Expression Stores,1,1,1
48780,Surat,Expression Stores,0,1,0
48781,Surat,Info Stores,1,0,0
48782,Vadodara,Viveks Stores,1,1,1
48783,Vadodara,Rel Fresh,0,1,0
48784,Ahmedabad,Acclaimed Stores,1,0,0
48785,Surat,Rel Fresh,1,1,1
48786,Surat,Vijay Stores,1,1,1
48787,Ahmedabad,Coolblue,1,1,1
48788,Ahmedabad,Coolblue,0,1,0
48789,Ahmedabad,Atlas Stores,1,0,0
48790,Vadodara,Expert Mart,1,1,1
48791,Ahmedabad,Sorefoz Mart,1,0,0
48792,Ahmedabad,Lotus Mart,0,1,0
48793,Ahmedabad,Vijay Stores,0,1,0
48794,Ahmedabad,Vijay Stores,1,1,1
48795,Vadodara,Info Stores,1,1,1
48796,Ahmedabad,Coolblue,0,0,0
48797,Vadodara,Coolblue,1,0,0
48798,Ahmedabad,Expert Mart,1,1,1
48799,Ahmedabad,Expert Mart,1,1,1
48800,Ahmedabad,Expert Mart,1,1,1
48801,Surat,Lotus Mart,0,1,0
48802,Surat,Lotus Mart,0,1,0
48803,Vadodara,Vijay Stores,1,0,0
48804,Surat,Chiptec Stores,1,1,1
48805,Vadodara,Sorefoz Mart,0,1,0
48806,Surat,Viveks Stores,0,1,0
48807,Surat,Logic Stores,1,0,0
48808,Ahmedabad,Sorefoz Mart,0,1,0
48809,Surat,Rel Fresh,1,1,1
48810,Vadodara,Rel Fresh,1,1,1
48811,Surat,Vijay Stores,1,1,1
48812,Surat,Vijay Stores,1,0,0
48813,Surat,Acclaimed Stores,1,0,0
48814,Vadodara,Lotus Mart,0,1,0
48815,Surat,Acclaimed Stores,0,0,0
48816,Vadodara,Lotus Mart,0,1,0
48817,Ahmedabad,Elite Mart,1,0,0
48818,Surat,Info Stores,1,1,1
48819,Vadodara,Info Stores,1,1,1
48820,Surat,Propel Mart,0,1,0
48821,Surat,Rel Fresh,1,1,1
48822,Surat,Lotus Mart,0,1,0
48823,Ahmedabad,Coolblue,1,1,1
48824,Vadodara,Elite Mart,1,0,0
48825,Ahmedabad,Propel Mart,1,1,1
48826,Surat,Logic Stores,0,1,0
48827,Vadodara,Expert Mart,1,1,1
48828,Ahmedabad,Sorefoz Mart,1,0,0
48829,Surat,Logic Stores,1,1,1
48830,Vadodara,Sorefoz Mart,1,1,1
48831,Ahmedabad,Propel Mart,1,0,0
48832,Vadodara,Elite Mart,1,0,0
48833,Surat,Rel Fresh,1,1,1
48834,Ahmedabad,Elite Mart,1,1,1
48835,Surat,Atlas Stores,0,1,0
48836,Surat,Vijay Stores,1,1,1
48837,Surat,Vijay Stores,1,1,1
48838,Ahmedabad,Logic Stores,1,1,1
48839,Surat,Viveks Stores,1,1,1
48840,Ahmedabad,Lotus Mart,0,0,0
48841,Ahmedabad,Lotus Mart,0,1,0
48842,Vadodara,Coolblue,0,0,0
48843,Vadodara,Propel Mart,1,1,1
48844,Vadodara,Lotus Mart,0,1,0
48845,Surat,Viveks Stores,1,1,1
48846,Ahmedabad,Acclaimed Stores,1,0,0
48847,Surat,Vijay Stores,1,1,1
48848,Surat,Vijay Stores,1,1,1
48849,Surat,Vijay Stores,1,1,1
48850,Vadodara,Sorefoz Mart,1,1,1
48851,Surat,Logic Stores,1,1,1
48852,Surat,Logic Stores,1,1,1
48853,Ahmedabad,Sorefoz Mart,1,0,0
48854,Ahmedabad,Atlas Stores,1,1,1
48855,Vadodara,Vijay Stores,1,0,0
48856,Vadodara,Vijay Stores,1,0,0
48857,Ahmedabad,Expert Mart,1,0,0
48858,Ahmedabad,Expert Mart,1,1,1
48859,Surat,Lotus Mart,1,1,1
48860,Surat,Lotus Mart,0,1,0
48861,Vadodara,Lotus Mart,0,1,0
48862,Ahmedabad,Propel Mart,1,1,1
48863,Ahmedabad,Elite Mart,1,0,0
48864,Ahmedabad,Expert Mart,1,0,0
48865,Ahmedabad,Coolblue,0,1,0
48866,Ahmedabad,Coolblue,1,0,0
48867,Ahmedabad,Vijay Stores,1,1,1
48868,Surat,Acclaimed Stores,0,0,0
48869,Vadodara,Rel Fresh,1,1,1
48870,Vadodara,Rel Fresh,1,1,1
48871,Ahmedabad,Sorefoz Mart,1,0,0
48872,Vadodara,Sorefoz Mart,1,1,1
48873,Ahmedabad,Logic Stores,0,1,0
48874,Vadodara,Lotus Mart,0,1,0
48875,Vadodara,Coolblue,1,0,0
48876,Surat,Info Stores,1,0,0
48877,Ahmedabad,Lotus Mart,1,1,1
48878,Surat,Vijay Stores,1,1,1
48879,Vadodara,Propel Mart,1,1,1
48880,Surat,Logic Stores,1,1,1
48881,Surat,Vijay Stores,1,1,1
48882,Surat,Lotus Mart,0,1,0
48883,Surat,Lotus Mart,0,0,0
48884,Ahmedabad,Coolblue,0,1,0
48885,Ahmedabad,Propel Mart,0,1,0
48886,Vadodara,Lotus Mart,0,1,0
48887,Vadodara,Elite Mart,1,0,0
48888,Ahmedabad,Elite Mart,1,1,1
48889,Ahmedabad,Elite Mart,0,1,0
48890,Vadodara,Sorefoz Mart,1,1,1
48891,Vadodara,Rel Fresh,1,0,0
48892,Surat,Info Stores,1,0,0
48893,Ahmedabad,Chiptec Stores,1,0,0
48894,Ahmedabad,Rel Fresh,1,1,1
48895,Surat,Rel Fresh,1,1,1
48896,Ahmedabad,Logic Stores,1,1,1
48897,Ahmedabad,Vijay Stores,1,0,0
48898,Surat,Viveks Stores,0,1,0
48899,Vadodara,Expert Mart,0,0,0
48900,Ahmedabad,Elite Mart,1,1,1
48901,Vadodara,Propel Mart,0,1,0
48902,Vadodara,Sorefoz Mart,0,1,0
48903,Vadodara,Lotus Mart,0,1,0
48904,Ahmedabad,Lotus Mart,0,0,0
48905,Surat,Propel Mart,1,1,1
48906,Vadodara,Info Stores,1,1,1
48907,Ahmedabad,Acclaimed Stores,0,0,0
48908,Ahmedabad,Expert Mart,1,1,1
48909,Ahmedabad,Chiptec Stores,0,1,0
48910,Ahmedabad,Coolblue,0,1,0
48911,Vadodara,Rel Fresh,1,0,0
48912,Vadodara,Lotus Mart,1,1,1
48913,Vadodara,Lotus Mart,1,1,1
48914,Vadodara,Vijay Stores,1,1,1
48915,Vadodara,Vijay Stores,1,0,0
48916,Vadodara,Vijay Stores,1,0,0
48917,Ahmedabad,Logic Stores,1,1,1
48918,Surat,Expression Stores,0,0,0
48919,Vadodara,Acclaimed Stores,0,0,0
48920,Vadodara,Sorefoz Mart,1,1,1
48921,Vadodara,Expression Stores,0,0,0
48922,Surat,Propel Mart,1,1,1
48923,Surat,Lotus Mart,0,1,0
48924,Surat,Lotus Mart,0,0,0
48925,Vadodara,Expert Mart,1,1,1
48926,Vadodara,Coolblue,0,0,0
48927,Surat,Chiptec Stores,1,1,1
48928,Ahmedabad,Rel Fresh,1,1,1
48929,Surat,Atlas Stores,1,1,1
48930,Vadodara,Elite Mart,1,0,0
48931,Vadodara,Info Stores,1,1,1
48932,Vadodara,Lotus Mart,1,1,1
48933,Surat,Chiptec Stores,1,1,1
48934,Surat,Chiptec Stores,1,0,0
48935,Ahmedabad,Acclaimed Stores,0,1,0
48936,Ahmedabad,Acclaimed Stores,0,1,0
48937,Ahmedabad,Logic Stores,0,1,0
48938,Surat,Lotus Mart,0,0,0
48939,Surat,Expression Stores,1,1,1
48940,Surat,Expression Stores,1,1,1
48941,Surat,Rel Fresh,1,1,1
48942,Ahmedabad,Chiptec Stores,1,1,1
48943,Surat,Viveks Stores,1,0,0
48944,Vadodara,Expert Mart,1,0,0
48945,Ahmedabad,Vijay Stores,1,1,1
48946,Ahmedabad,Elite Mart,1,1,1
48947,Ahmedabad,Elite Mart,1,1,1
48948,Vadodara,Elite Mart,1,0,0
48949,Ahmedabad,Lotus Mart,1,0,0
48950,Surat,Chiptec Stores,1,1,1
48951,Surat,Chiptec Stores,1,0,0
48952,Vadodara,Info Stores,1,0,0
48953,Ahmedabad,Chiptec Stores,1,1,1
48954,Ahmedabad,Atlas Stores,1,1,1
48955,Surat,Acclaimed Stores,1,0,0
48956,Surat,Lotus Mart,0,1,0
48957,Vadodara,Propel Mart,1,1,1
48958,Vadodara,Coolblue,1,0,0
48959,Ahmedabad,Acclaimed Stores,0,1,0
48960,Ahmedabad,Rel Fresh,1,1,1
48961,Surat,Logic Stores,0,1,0
48962,Vadodara,Sorefoz Mart,1,1,1
48963,Ahmedabad,Coolblue,1,0,0
48964,Vadodara,Elite Mart,1,0,0
48965,Vadodara,Info Stores,1,0,0
48966,Vadodara,Elite Mart,1,1,1
48967,Vadodara,Lotus Mart,0,1,0
48968,Surat,Lotus Mart,0,1,0
48969,Surat,Chiptec Stores,1,1,1
48970,Vadodara,Coolblue,0,0,0
48971,Ahmedabad,Lotus Mart,0,0,0
48972,Surat,Logic Stores,1,1,1
48973,Surat,Logic Stores,1,1,1
48974,Vadodara,Vijay Stores,0,0,0
48975,Vadodara,Vijay Stores,1,1,1
48976,Ahmedabad,Coolblue,0,0,0
48977,Vadodara,Rel Fresh,1,1,1
48978,Ahmedabad,Propel Mart,1,0,0
48979,Ahmedabad,Acclaimed Stores,0,1,0
48980,Ahmedabad,Acclaimed Stores,0,1,0
48981,Ahmedabad,Expert Mart,1,1,1
48982,Vadodara,Elite Mart,1,0,0
48983,Ahmedabad,Sorefoz Mart,0,0,0
48984,Surat,Expression Stores,1,1,1
48985,Vadodara,Expert Mart,0,0,0
48986,Vadodara,Expression Stores,1,1,1
48987,Ahmedabad,Elite Mart,1,1,1
48988,Vadodara,Propel Mart,1,1,1
48989,Surat,Info Stores,1,1,1
48990,Surat,Info Stores,1,0,0
48991,Ahmedabad,Propel Mart,0,0,0
48992,Ahmedabad,Propel Mart,1,1,1
48993,Vadodara,Expert Mart,1,0,0
48994,Vadodara,Expert Mart,1,1,1
48995,Ahmedabad,Coolblue,0,1,0
48996,Ahmedabad,Elite Mart,1,1,1
48997,Ahmedabad,Chiptec Stores,1,1,1
48998,Surat,Expression Stores,0,0,0
48999,Vadodara,Sorefoz Mart,1,1,1
49000,Vadodara,Elite Mart,1,0,0
49001,Surat,Info Stores,1,0,0
49002,Vadodara,Rel Fresh,1,1,1
49003,Vadodara,Info Stores,1,0,0
49004,Vadodara,Propel Mart,1,1,1
49005,Vadodara,Propel Mart,1,1,1
49006,Vadodara,Sorefoz Mart,0,0,0
49007,Vadodara,Sorefoz Mart,1,1,1
49008,Surat,Rel Fresh,1,0,0
49009,Surat,Chiptec Stores,1,1,1
49010,Vadodara,Expression Stores,0,1,0
49011,Vadodara,Rel Fresh,0,0,0
49012,Ahmedabad,Propel Mart,1,1,1
49013,Vadodara,Acclaimed Stores,1,1,1
49014,Surat,Expression Stores,1,1,1
49015,Vadodara,Vijay Stores,1,0,0
49016,Vadodara,Vijay Stores,1,0,0
49017,Ahmedabad,Logic Stores,1,1,1
49018,Surat,Lotus Mart,0,1,0
49019,Ahmedabad,Atlas Stores,1,0,0
49020,Vadodara,Acclaimed Stores,1,0,0
49021,Surat,Info Stores,1,0,0
49022,Surat,Info Stores,1,1,1
49023,Ahmedabad,Rel Fresh,1,1,1
49024,Surat,Acclaimed Stores,1,1,1
49025,Ahmedabad,Elite Mart,1,1,1
49026,Ahmedabad,Elite Mart,1,1,1
49027,Ahmedabad,Acclaimed Stores,1,1,1
49028,Ahmedabad,Acclaimed Stores,0,0,0
49029,Vadodara,Vijay Stores,1,0,0
49030,Vadodara,Vijay Stores,1,1,1
49031,Surat,Rel Fresh,1,1,1
49032,Ahmedabad,Logic Stores,1,0,0
49033,Ahmedabad,Coolblue,1,1,1
49034,Surat,Chiptec Stores,1,1,1
49035,Surat,Logic Stores,0,1,0
49036,Vadodara,Coolblue,0,0,0
49037,Ahmedabad,Chiptec Stores,1,1,1
49038,Vadodara,Elite Mart,1,1,1
49039,Vadodara,Elite Mart,0,0,0
49040,Ahmedabad,Vijay Stores,0,1,0
49041,Surat,Atlas Stores,1,1,1
49042,Vadodara,Info Stores,1,1,1
49043,Surat,Logic Stores,1,1,1
49044,Vadodara,Sorefoz Mart,1,0,0
49045,Vadodara,Sorefoz Mart,1,0,0
49046,Ahmedabad,Logic Stores,1,1,1
49047,Vadodara,Lotus Mart,1,1,1
49048,Vadodara,Elite Mart,1,0,0
49049,Ahmedabad,Coolblue,0,1,0
49050,Ahmedabad,Lotus Mart,1,0,0
49051,Ahmedabad,Vijay Stores,1,1,1
49052,Vadodara,Expression Stores,1,1,1
49053,Surat,Propel Mart,1,1,1
49054,Ahmedabad,Lotus Mart,0,1,0
49055,Ahmedabad,Vijay Stores,1,1,1
49056,Ahmedabad,Vijay Stores,1,1,1
49057,Vadodara,Vijay Stores,1,0,0
49058,Vadodara,Viveks Stores,1,0,0
49059,Vadodara,Viveks Stores,1,1,1
49060,Surat,Logic Stores,1,0,0
49061,Surat,Logic Stores,1,1,1
49062,Surat,Rel Fresh,1,0,0
49063,Vadodara,Rel Fresh,1,0,0
49064,Surat,Acclaimed Stores,0,0,0
49065,Vadodara,Lotus Mart,0,0,0
49066,Vadodara,Viveks Stores,1,1,1
49067,Surat,Viveks Stores,1,0,0
49068,Ahmedabad,Sorefoz Mart,1,1,1
49069,Ahmedabad,Sorefoz Mart,1,0,0
49070,Vadodara,Rel Fresh,1,1,1
49071,Vadodara,Acclaimed Stores,1,1,1
49072,Vadodara,Acclaimed Stores,0,1,0
49073,Ahmedabad,Coolblue,0,1,0
49074,Ahmedabad,Atlas Stores,1,1,1
49075,Vadodara,Coolblue,1,1,1
49076,Surat,Vijay Stores,1,1,1
49077,Ahmedabad,Acclaimed Stores,0,0,0
49078,Ahmedabad,Propel Mart,1,1,1
49079,Ahmedabad,Rel Fresh,1,1,1
49080,Ahmedabad,Rel Fresh,1,1,1
49081,Vadodara,Expert Mart,1,1,1
49082,Vadodara,Viveks Stores,1,1,1
49083,Vadodara,Expression Stores,1,1,1
49084,Ahmedabad,Sorefoz Mart,0,0,0
49085,Ahmedabad,Sorefoz Mart,1,1,1
49086,Ahmedabad,Rel Fresh,1,1,1
49087,Ahmedabad,Rel Fresh,1,1,1
49088,Ahmedabad,Expert Mart,1,1,1
49089,Ahmedabad,Expert Mart,1,1,1
49090,Surat,Lotus Mart,0,1,0
49091,Surat,Lotus Mart,0,1,0
49092,Ahmedabad,Chiptec Stores,0,1,0
49093,Vadodara,Rel Fresh,1,1,1
49094,Vadodara,Rel Fresh,1,0,0
49095,Surat,Rel Fresh,0,1,0
49096,Ahmedabad,Elite Mart,0,1,0
49097,Surat,Vijay Stores,1,1,1
49098,Ahmedabad,Logic Stores,1,1,1
49099,Surat,Viveks Stores,1,1,1
49100,Ahmedabad,Lotus Mart,0,0,0
49101,Vadodara,Lotus Mart,0,0,0
49102,Surat,Atlas Stores,0,1,0
49103,Ahmedabad,Acclaimed Stores,0,0,0
49104,Vadodara,Acclaimed Stores,0,1,0
49105,Vadodara,Acclaimed Stores,0,1,0
49106,Vadodara,Info Stores,1,1,1
49107,Vadodara,Sorefoz Mart,1,1,1
49108,Ahmedabad,Logic Stores,1,1,1
49109,Vadodara,Elite Mart,1,1,1
49110,Vadodara,Elite Mart,0,0,0
49111,Vadodara,Elite Mart,1,0,0
49112,Surat,Logic Stores,1,0,0
49113,Ahmedabad,Atlas Stores,1,1,1
49114,Surat,Info Stores,0,0,0
49115,Vadodara,Propel Mart,1,1,1
49116,Vadodara,Propel Mart,1,0,0
49117,Surat,Expression Stores,1,1,1
49118,Vadodara,Info Stores,1,1,1
49119,Ahmedabad,Propel Mart,1,0,0
49120,Vadodara,Expert Mart,1,0,0
49121,Surat,Viveks Stores,1,0,0
49122,Vadodara,Viveks Stores,1,1,1
49123,Vadodara,Viveks Stores,1,1,1
49124,Vadodara,Viveks Stores,1,1,1
49125,Surat,Acclaimed Stores,0,1,0
49126,Surat,Info Stores,0,1,0
49127,Ahmedabad,Sorefoz Mart,1,0,0
49128,Vadodara,Sorefoz Mart,1,0,0
49129,Surat,Expression Stores,0,0,0
49130,Vadodara,Acclaimed Stores,1,0,0
49131,Ahmedabad,Logic Stores,1,1,1
49132,Vadodara,Expression Stores,1,1,1
49133,Vadodara,Lotus Mart,0,1,0
49134,Surat,Info Stores,1,0,0
49135,Vadodara,Vijay Stores,1,1,1
